stationid,startTime,value,value0-10
135,2022/7/15 14:30,0.019677419,6.313949711
310,2022/7/15 18:20,0.019663978,6.313941118
230,2022/7/15 5:20,0.019615385,6.313910053
226,2022/7/15 5:20,0.019615385,6.313910053
205,2022/7/15 5:20,0.019615385,6.313910053
108,2022/7/15 5:10,0.019596774,6.313898155
99,2022/7/15 5:10,0.019596774,6.313898155
170,2022/7/15 5:10,0.019558824,6.313873893
160,2022/7/15 5:10,0.019558824,6.313873893
151,2022/7/15 5:10,0.019558824,6.313873893
151,2022/7/15 15:30,0.019558824,6.313873893
156,2022/7/15 6:20,0.019558824,6.313873893
178,2022/7/15 5:40,0.019558824,6.313873893
185,2022/7/15 15:40,0.019558824,6.313873893
26,2022/7/15 15:20,0.019556452,6.313872377
5,2022/7/15 5:30,0.019556452,6.313872377
280,2022/7/15 12:50,0.019539171,6.313861329
271,2022/7/15 12:30,0.019539171,6.313861329
262,2022/7/15 21:30,0.019539171,6.313861329
300,2022/7/15 21:50,0.019516129,6.313846598
309,2022/7/15 15:00,0.019516129,6.313846598
240,2022/7/15 19:10,0.019475806,6.313820819
19,2022/7/15 6:10,0.019354839,6.313743485
128,2022/7/15 14:20,0.019354839,6.313743485
144,2022/7/15 6:20,0.019354839,6.313743485
130,2022/7/15 5:50,0.019354839,6.313743485
276,2022/7/15 5:20,0.019354839,6.313743485
202,2022/7/15 6:40,0.019230769,6.313664166
215,2022/7/15 5:20,0.019230769,6.313664166
209,2022/7/15 5:20,0.019230769,6.313664166
298,2022/7/15 16:20,0.01922043,6.313657556
294,2022/7/15 7:50,0.01922043,6.313657556
121,2022/7/15 6:20,0.019193548,6.313640371
280,2022/7/15 5:20,0.019170507,6.31362564
283,2022/7/15 20:40,0.019170507,6.31362564
262,2022/7/15 20:40,0.019170507,6.31362564
103,2022/7/15 20:10,0.019112903,6.313588814
163,2022/7/15 10:00,0.019044118,6.313544839
160,2022/7/15 16:10,0.019044118,6.313544839
175,2022/7/15 5:10,0.019044118,6.313544839
177,2022/7/15 5:10,0.019044118,6.313544839
49,2022/7/15 5:40,0.019032258,6.313537257
77,2022/7/15 6:00,0.019032258,6.313537257
278,2022/7/15 15:10,0.018986175,6.313507796
10,2022/7/15 6:00,0.018951613,6.313485701
14,2022/7/15 20:00,0.018951613,6.313485701
261,2022/7/15 15:30,0.018924731,6.313468515
298,2022/7/15 19:40,0.018924731,6.313468515
292,2022/7/15 15:00,0.018924731,6.313468515
313,2022/7/15 21:00,0.018924731,6.313468515
178,2022/7/15 16:30,0.018872549,6.313435155
130,2022/7/15 14:40,0.018870968,6.313434144
137,2022/7/15 5:20,0.018870968,6.313434144
309,2022/7/15 7:50,0.018870968,6.313434144
81,2022/7/15 8:30,0.018846154,6.31341828
280,2022/7/15 5:40,0.018801843,6.313389952
276,2022/7/15 5:30,0.018801843,6.313389952
7,2022/7/15 5:30,0.01875,6.313356809
60,2022/7/15 8:30,0.018682796,6.313313845
118,2022/7/15 9:50,0.018629032,6.313279473
237,2022/7/15 6:20,0.018629032,6.313279473
312,2022/7/15 6:40,0.018629032,6.313279473
283,2022/7/15 15:10,0.018617512,6.313272109
25,2022/7/15 5:40,0.018548387,6.313227917
142,2022/7/15 14:40,0.018548387,6.313227917
121,2022/7/15 5:40,0.018548387,6.313227917
144,2022/7/15 6:10,0.018548387,6.313227917
148,2022/7/15 5:50,0.018548387,6.313227917
132,2022/7/15 5:50,0.018548387,6.313227917
162,2022/7/15 5:10,0.018529412,6.313215786
181,2022/7/15 17:00,0.018529412,6.313215786
206,2022/7/15 5:20,0.018461538,6.313172394
74,2022/7/15 9:20,0.018413978,6.313141989
70,2022/7/15 7:10,0.018387097,6.313124803
117,2022/7/15 21:50,0.018387097,6.313124803
145,2022/7/15 17:00,0.018387097,6.313124803
127,2022/7/15 5:40,0.018387097,6.313124803
16,2022/7/15 6:20,0.018346774,6.313099025
12,2022/7/15 5:30,0.018346774,6.313099025
14,2022/7/15 5:30,0.018346774,6.313099025
237,2022/7/15 6:00,0.018333333,6.313090432
254,2022/7/15 16:00,0.018333333,6.313090432
234,2022/7/15 5:20,0.018333333,6.313090432
298,2022/7/15 5:50,0.018333333,6.313090432
69,2022/7/15 17:10,0.01827957,6.313056061
74,2022/7/15 9:10,0.01827957,6.313056061
262,2022/7/15 20:20,0.018248848,6.31303642
144,2022/7/15 9:20,0.018245968,6.313034579
124,2022/7/15 6:00,0.018225806,6.31302169
195,2022/7/15 8:10,0.018162393,6.312981149
26,2022/7/15 6:00,0.018145161,6.312970133
22,2022/7/15 5:30,0.018145161,6.312970133
65,2022/7/15 18:10,0.018145161,6.312970133
204,2022/7/15 5:20,0.018076923,6.312926508
72,2022/7/15 6:30,0.018064516,6.312918576
271,2022/7/15 12:40,0.018064516,6.312918576
277,2022/7/15 15:50,0.018064516,6.312918576
246,2022/7/15 16:30,0.018037634,6.31290139
164,2022/7/15 9:50,0.018014706,6.312886732
161,2022/7/15 11:00,0.018014706,6.312886732
160,2022/7/15 6:30,0.018014706,6.312886732
149,2022/7/15 5:10,0.018014706,6.312886732
195,2022/7/15 8:20,0.017948718,6.312844546
25,2022/7/15 6:20,0.017943548,6.312841241
26,2022/7/15 5:30,0.017943548,6.312841241
22,2022/7/15 6:00,0.017943548,6.312841241
12,2022/7/15 6:00,0.017943548,6.312841241
15,2022/7/15 16:20,0.017943548,6.312841241
142,2022/7/15 12:50,0.017903226,6.312815463
135,2022/7/15 5:30,0.017903226,6.312815463
148,2022/7/15 15:10,0.017903226,6.312815463
178,2022/7/15 6:00,0.017843137,6.312777048
181,2022/7/15 8:30,0.017777778,6.312735264
1,2022/7/15 6:10,0.017741935,6.312712349
18,2022/7/15 5:30,0.017741935,6.312712349
7,2022/7/15 15:10,0.017741935,6.312712349
128,2022/7/15 6:00,0.017741935,6.312712349
124,2022/7/15 13:10,0.017741935,6.312712349
255,2022/7/15 5:20,0.017741935,6.312712349
298,2022/7/15 20:20,0.017741935,6.312712349
296,2022/7/15 15:10,0.017741935,6.312712349
295,2022/7/15 5:30,0.017741935,6.312712349
210,2022/7/15 5:50,0.017692308,6.312680622
220,2022/7/15 5:20,0.017692308,6.312680622
211,2022/7/15 5:20,0.017692308,6.312680622
30,2022/7/15 17:30,0.017647849,6.312652199
135,2022/7/15 5:50,0.017580645,6.312609236
10,2022/7/15 5:30,0.017540323,6.312583458
9,2022/7/15 16:10,0.017540323,6.312583458
164,2022/7/15 5:20,0.0175,6.312557679
157,2022/7/15 6:40,0.0175,6.312557679
155,2022/7/15 5:10,0.0175,6.312557679
150,2022/7/15 16:10,0.0175,6.312557679
182,2022/7/15 20:40,0.0175,6.312557679
191,2022/7/15 6:30,0.0175,6.312557679
62,2022/7/15 6:30,0.017473118,6.312540493
241,2022/7/15 5:30,0.017446237,6.312523308
311,2022/7/15 5:40,0.017446237,6.312523308
66,2022/7/15 6:50,0.017419355,6.312506122
66,2022/7/15 17:20,0.017419355,6.312506122
95,2022/7/15 15:30,0.017419355,6.312506122
127,2022/7/15 5:50,0.017419355,6.312506122
121,2022/7/15 15:00,0.017419355,6.312506122
132,2022/7/15 6:10,0.017419355,6.312506122
138,2022/7/15 5:20,0.017419355,6.312506122
14,2022/7/15 6:00,0.01733871,6.312454566
5,2022/7/15 6:00,0.01733871,6.312454566
76,2022/7/15 9:20,0.01733871,6.312454566
78,2022/7/15 9:20,0.01733871,6.312454566
280,2022/7/15 15:00,0.017327189,6.3124472
280,2022/7/15 16:40,0.017327189,6.3124472
279,2022/7/15 14:40,0.017327189,6.3124472
202,2022/7/15 17:20,0.017307692,6.312434736
228,2022/7/15 5:20,0.017307692,6.312434736
92,2022/7/15 8:10,0.017275641,6.312414245
144,2022/7/15 5:50,0.017258065,6.312403009
135,2022/7/15 21:10,0.017258065,6.312403009
96,2022/7/15 8:40,0.017237903,6.312390119
246,2022/7/15 19:00,0.017217742,6.31237723
6,2022/7/15 6:10,0.017204301,6.312368638
119,2022/7/15 6:00,0.017177419,6.312351452
108,2022/7/15 16:40,0.017177419,6.312351452
190,2022/7/15 16:00,0.017156863,6.31233831
186,2022/7/15 20:20,0.017156863,6.31233831
182,2022/7/15 15:40,0.017156863,6.31233831
185,2022/7/15 15:10,0.017156863,6.31233831
241,2022/7/15 5:40,0.017150538,6.312334267
298,2022/7/15 21:20,0.017150538,6.312334267
145,2022/7/15 11:30,0.017096774,6.312299895
140,2022/7/15 6:00,0.017096774,6.312299895
123,2022/7/15 14:20,0.017096774,6.312299895
56,2022/7/15 8:30,0.017056452,6.312274117
280,2022/7/15 9:10,0.017004608,6.312240973
163,2022/7/15 12:40,0.016985294,6.312228625
164,2022/7/15 13:30,0.016985294,6.312228625
156,2022/7/15 5:10,0.016985294,6.312228625
280,2022/7/15 13:00,0.016958525,6.312211512
271,2022/7/15 13:30,0.016958525,6.312211512
286,2022/7/15 21:20,0.016958525,6.312211512
16,2022/7/15 5:30,0.016935484,6.312196782
22,2022/7/15 15:10,0.016935484,6.312196782
77,2022/7/15 9:30,0.016935484,6.312196782
93,2022/7/15 5:40,0.016935484,6.312196782
93,2022/7/15 6:10,0.016935484,6.312196782
106,2022/7/15 12:10,0.016935484,6.312196782
121,2022/7/15 5:50,0.016935484,6.312196782
131,2022/7/15 6:10,0.016935484,6.312196782
245,2022/7/15 17:30,0.016935484,6.312196782
203,2022/7/15 17:00,0.016923077,6.31218885
199,2022/7/15 16:50,0.016923077,6.31218885
213,2022/7/15 17:10,0.016923077,6.31218885
230,2022/7/15 6:50,0.016923077,6.31218885
221,2022/7/15 5:20,0.016923077,6.31218885
178,2022/7/15 6:30,0.016813725,6.312118941
192,2022/7/15 16:10,0.016813725,6.312118941
13,2022/7/15 5:20,0.016774194,6.312093668
19,2022/7/15 5:50,0.016733871,6.31206789
14,2022/7/15 20:10,0.016733871,6.31206789
57,2022/7/15 9:00,0.016693548,6.312042111
24,2022/7/15 8:40,0.016666667,6.312024926
272,2022/7/15 17:00,0.016589862,6.311975824
275,2022/7/15 5:10,0.016589862,6.311975824
312,2022/7/15 6:10,0.01655914,6.311956184
202,2022/7/15 7:10,0.016538462,6.311942964
217,2022/7/15 5:20,0.016538462,6.311942964
18,2022/7/15 6:10,0.016532258,6.311938998
10,2022/7/15 6:50,0.016532258,6.311938998
164,2022/7/15 5:10,0.016470588,6.311899572
170,2022/7/15 9:30,0.016470588,6.311899572
157,2022/7/15 6:20,0.016470588,6.311899572
153,2022/7/15 5:10,0.016470588,6.311899572
183,2022/7/15 6:00,0.016470588,6.311899572
183,2022/7/15 6:30,0.016470588,6.311899572
182,2022/7/15 5:30,0.016470588,6.311899572
188,2022/7/15 6:10,0.016470588,6.311899572
4,2022/7/15 5:20,0.016451613,6.311887441
43,2022/7/15 7:20,0.016451613,6.311887441
46,2022/7/15 5:50,0.016451613,6.311887441
76,2022/7/15 9:40,0.016451613,6.311887441
103,2022/7/15 21:40,0.016451613,6.311887441
145,2022/7/15 12:40,0.016451613,6.311887441
132,2022/7/15 5:20,0.016451613,6.311887441
62,2022/7/15 6:50,0.016397849,6.31185307
119,2022/7/15 8:40,0.016330645,6.311810106
142,2022/7/15 6:00,0.016290323,6.311784328
142,2022/7/15 15:10,0.016290323,6.311784328
136,2022/7/15 6:00,0.016290323,6.311784328
307,2022/7/15 20:00,0.016263441,6.311767142
307,2022/7/15 22:00,0.016263441,6.311767142
297,2022/7/15 15:50,0.016263441,6.311767142
204,2022/7/15 9:00,0.016239316,6.311751719
87,2022/7/15 8:40,0.016153846,6.311697078
222,2022/7/15 5:20,0.016153846,6.311697078
219,2022/7/15 17:10,0.016153846,6.311697078
11,2022/7/15 6:40,0.016129032,6.311681214
18,2022/7/15 6:40,0.016129032,6.311681214
145,2022/7/15 5:50,0.016129032,6.311681214
142,2022/7/15 20:50,0.016129032,6.311681214
186,2022/7/15 15:30,0.016127451,6.311680203
203,2022/7/15 8:20,0.016025641,6.311615116
116,2022/7/15 21:40,0.015967742,6.311578101
142,2022/7/15 14:10,0.015967742,6.311578101
240,2022/7/15 16:20,0.015967742,6.311578101
309,2022/7/15 5:40,0.015967742,6.311578101
291,2022/7/15 5:30,0.015967742,6.311578101
154,2022/7/15 5:10,0.015955882,6.311570519
150,2022/7/15 5:10,0.015955882,6.311570519
2,2022/7/15 5:30,0.015927419,6.311552322
7,2022/7/15 6:00,0.015927419,6.311552322
76,2022/7/15 9:10,0.015860215,6.311509358
231,2022/7/15 8:10,0.015860215,6.311509358
280,2022/7/15 12:20,0.015852535,6.311504448
49,2022/7/15 5:30,0.015806452,6.311474987
66,2022/7/15 6:40,0.015806452,6.311474987
145,2022/7/15 16:30,0.015806452,6.311474987
186,2022/7/15 6:30,0.015784314,6.311460834
203,2022/7/15 6:10,0.015769231,6.311451192
198,2022/7/15 5:50,0.015769231,6.311451192
218,2022/7/15 5:20,0.015769231,6.311451192
225,2022/7/15 8:00,0.015726496,6.311423871
20,2022/7/15 6:40,0.015725806,6.31142343
112,2022/7/15 15:40,0.015725806,6.31142343
242,2022/7/15 6:40,0.015672043,6.311389059
300,2022/7/15 7:00,0.015672043,6.311389059
128,2022/7/15 9:00,0.015645161,6.311371873
56,2022/7/15 6:00,0.015483871,6.31126876
65,2022/7/15 7:10,0.015483871,6.31126876
127,2022/7/15 14:10,0.015483871,6.31126876
148,2022/7/15 14:10,0.015483871,6.31126876
130,2022/7/15 5:20,0.015483871,6.31126876
163,2022/7/15 5:10,0.015441176,6.311241465
169,2022/7/15 16:30,0.015441176,6.311241465
158,2022/7/15 5:10,0.015441176,6.311241465
181,2022/7/15 18:20,0.015441176,6.311241465
183,2022/7/15 5:50,0.015441176,6.311241465
187,2022/7/15 6:20,0.015441176,6.311241465
186,2022/7/15 6:00,0.015441176,6.311241465
197,2022/7/15 16:50,0.015384615,6.311205305
39,2022/7/15 17:40,0.015376344,6.311200018
312,2022/7/15 15:00,0.015376344,6.311200018
297,2022/7/15 22:10,0.015376344,6.311200018
303,2022/7/15 15:10,0.015376344,6.311200018
14,2022/7/15 7:00,0.015322581,6.311165647
121,2022/7/15 6:10,0.015322581,6.311165647
283,2022/7/15 15:40,0.015299539,6.311150916
148,2022/7/15 5:20,0.01516129,6.311062533
20,2022/7/15 6:00,0.015120968,6.311036755
15,2022/7/15 16:00,0.015120968,6.311036755
236,2022/7/15 17:30,0.015120968,6.311036755
280,2022/7/15 16:10,0.015115207,6.311033072
271,2022/7/15 14:50,0.015115207,6.311033072
288,2022/7/15 9:40,0.015115207,6.311033072
256,2022/7/15 16:40,0.015080645,6.311010976
235,2022/7/15 5:20,0.015080645,6.311010976
235,2022/7/15 6:10,0.015080645,6.311010976
310,2022/7/15 16:00,0.015080645,6.311010976
307,2022/7/15 5:50,0.015080645,6.311010976
24,2022/7/15 7:00,0.015053763,6.31099379
6,2022/7/15 6:00,0.015053763,6.31099379
142,2022/7/15 12:20,0.015,6.31095942
121,2022/7/15 15:20,0.015,6.31095942
144,2022/7/15 5:30,0.015,6.31095942
164,2022/7/15 13:00,0.014926471,6.310912412
171,2022/7/15 5:10,0.014926471,6.310912412
17,2022/7/15 7:10,0.014919355,6.310907863
157,2022/7/15 9:20,0.014901961,6.310896743
191,2022/7/15 7:50,0.014901961,6.310896743
30,2022/7/15 17:50,0.014852151,6.310864899
77,2022/7/15 9:50,0.01483871,6.310856306
75,2022/7/15 17:10,0.01483871,6.310856306
142,2022/7/15 12:00,0.01483871,6.310856306
144,2022/7/15 15:40,0.01483871,6.310856306
274,2022/7/15 9:30,0.014827189,6.310848941
232,2022/7/15 6:00,0.014784946,6.310821935
300,2022/7/15 15:20,0.014784946,6.310821935
294,2022/7/15 5:30,0.014784946,6.310821935
297,2022/7/15 21:30,0.014784946,6.310821935
193,2022/7/15 19:40,0.014754902,6.310802727
280,2022/7/15 5:30,0.014746544,6.310797384
19,2022/7/15 5:40,0.014717742,6.310778971
19,2022/7/15 6:30,0.014717742,6.310778971
25,2022/7/15 5:30,0.014516129,6.310650079
12,2022/7/15 15:50,0.014516129,6.310650079
12,2022/7/15 18:50,0.014516129,6.310650079
65,2022/7/15 17:20,0.014516129,6.310650079
145,2022/7/15 9:50,0.014516129,6.310650079
9,2022/7/15 8:00,0.014489247,6.310632893
256,2022/7/15 5:20,0.014489247,6.310632893
257,2022/7/15 5:20,0.014489247,6.310632893
258,2022/7/15 5:20,0.014489247,6.310632893
239,2022/7/15 17:20,0.014489247,6.310632893
254,2022/7/15 6:00,0.014489247,6.310632893
174,2022/7/15 5:10,0.014411765,6.310583359
186,2022/7/15 5:30,0.014411765,6.310583359
202,2022/7/15 17:40,0.014358974,6.310549609
142,2022/7/15 5:40,0.014354839,6.310546966
93,2022/7/15 5:30,0.014274194,6.310495409
106,2022/7/15 20:50,0.014274194,6.310495409
195,2022/7/15 7:10,0.014230769,6.310467647
121,2022/7/15 12:50,0.014193548,6.310443852
141,2022/7/15 6:30,0.014193548,6.310443852
240,2022/7/15 16:10,0.014193548,6.310443852
239,2022/7/15 5:20,0.014193548,6.310443852
296,2022/7/15 5:40,0.014193548,6.310443852
20,2022/7/15 6:10,0.014112903,6.310392295
14,2022/7/15 15:20,0.014112903,6.310392295
121,2022/7/15 9:30,0.014112903,6.310392295
190,2022/7/15 5:30,0.014068627,6.310363989
186,2022/7/15 21:20,0.014068627,6.310363989
185,2022/7/15 20:50,0.014068627,6.310363989
185,2022/7/15 21:00,0.014068627,6.310363989
184,2022/7/15 15:40,0.014068627,6.310363989
193,2022/7/15 5:20,0.014068627,6.310363989
144,2022/7/15 14:50,0.014032258,6.310340738
271,2022/7/15 17:00,0.014009217,6.310326008
273,2022/7/15 5:10,0.014009217,6.310326008
24,2022/7/15 6:50,0.013978495,6.310306368
237,2022/7/15 5:50,0.013897849,6.31025481
245,2022/7/15 5:20,0.013897849,6.31025481
236,2022/7/15 5:20,0.013897849,6.31025481
260,2022/7/15 5:20,0.013897849,6.31025481
243,2022/7/15 20:10,0.013897849,6.31025481
299,2022/7/15 6:10,0.013897849,6.31025481
163,2022/7/15 5:30,0.013897059,6.310254305
153,2022/7/15 16:00,0.013897059,6.310254305
167,2022/7/15 5:10,0.013897059,6.310254305
145,2022/7/15 5:40,0.013870968,6.310237625
145,2022/7/15 10:20,0.013870968,6.310237625
142,2022/7/15 5:50,0.013870968,6.310237625
144,2022/7/15 12:10,0.013870968,6.310237625
135,2022/7/15 5:20,0.013870968,6.310237625
135,2022/7/15 15:20,0.013870968,6.310237625
93,2022/7/15 5:20,0.013790323,6.310186068
120,2022/7/15 9:50,0.013790323,6.310186068
223,2022/7/15 17:40,0.013782051,6.31018078
186,2022/7/15 15:50,0.01372549,6.31014462
185,2022/7/15 19:40,0.01372549,6.31014462
1,2022/7/15 5:50,0.013709677,6.310134511
19,2022/7/15 6:20,0.013709677,6.310134511
17,2022/7/15 18:50,0.013709677,6.310134511
96,2022/7/15 8:50,0.013709677,6.310134511
130,2022/7/15 12:30,0.013709677,6.310134511
46,2022/7/15 8:40,0.013669355,6.310108733
271,2022/7/15 13:10,0.013640553,6.31009032
272,2022/7/15 5:10,0.013640553,6.31009032
232,2022/7/15 5:20,0.013602151,6.310065769
261,2022/7/15 15:10,0.013602151,6.310065769
296,2022/7/15 15:30,0.013602151,6.310065769
296,2022/7/15 15:50,0.013602151,6.310065769
304,2022/7/15 21:00,0.013602151,6.310065769
46,2022/7/15 17:10,0.013548387,6.310031398
48,2022/7/15 5:20,0.013548387,6.310031398
70,2022/7/15 5:50,0.013548387,6.310031398
70,2022/7/15 6:10,0.013548387,6.310031398
128,2022/7/15 5:40,0.013548387,6.310031398
130,2022/7/15 22:10,0.013548387,6.310031398
203,2022/7/15 6:00,0.013461538,6.309975875
203,2022/7/15 6:20,0.013461538,6.309975875
24,2022/7/15 8:50,0.01344086,6.309962655
173,2022/7/15 5:10,0.013382353,6.309925252
186,2022/7/15 6:10,0.013382353,6.309925252
7,2022/7/15 20:00,0.013306452,6.309876728
119,2022/7/15 5:50,0.013306452,6.309876728
242,2022/7/15 5:20,0.013306452,6.309876728
300,2022/7/15 15:10,0.013306452,6.309876728
280,2022/7/15 16:50,0.013271889,6.309854632
269,2022/7/15 16:30,0.013271889,6.309854632
290,2022/7/15 14:50,0.013271889,6.309854632
89,2022/7/15 8:30,0.013237179,6.309832441
46,2022/7/15 5:40,0.013225806,6.309825171
41,2022/7/15 5:20,0.013225806,6.309825171
145,2022/7/15 10:40,0.013225806,6.309825171
127,2022/7/15 5:20,0.013225806,6.309825171
144,2022/7/15 14:30,0.013225806,6.309825171
148,2022/7/15 21:30,0.013225806,6.309825171
66,2022/7/15 8:00,0.013172043,6.3097908
7,2022/7/15 19:10,0.013104839,6.309747836
5,2022/7/15 15:10,0.013104839,6.309747836
277,2022/7/15 15:30,0.013087558,6.309736788
265,2022/7/15 15:40,0.013087558,6.309736788
96,2022/7/15 17:10,0.013064516,6.309722057
121,2022/7/15 5:30,0.013064516,6.309722057
144,2022/7/15 20:00,0.013064516,6.309722057
132,2022/7/15 15:50,0.013064516,6.309722057
179,2022/7/15 6:10,0.013039216,6.309705883
180,2022/7/15 21:10,0.013039216,6.309705883
73,2022/7/15 8:30,0.013037634,6.309704872
230,2022/7/15 17:30,0.013034188,6.309702669
246,2022/7/15 16:20,0.013010753,6.309687686
231,2022/7/15 5:20,0.013010753,6.309687686
259,2022/7/15 5:20,0.013010753,6.309687686
307,2022/7/15 15:50,0.013010753,6.309687686
311,2022/7/15 5:30,0.013010753,6.309687686
292,2022/7/15 7:30,0.012930108,6.30963613
13,2022/7/15 18:50,0.012903226,6.309618944
57,2022/7/15 5:20,0.012903226,6.309618944
38,2022/7/15 5:20,0.012903226,6.309618944
71,2022/7/15 8:30,0.012903226,6.309618944
74,2022/7/15 9:40,0.012903226,6.309618944
128,2022/7/15 5:50,0.012903226,6.309618944
280,2022/7/15 11:10,0.012903226,6.309618944
269,2022/7/15 5:10,0.012903226,6.309618944
269,2022/7/15 10:50,0.012903226,6.309618944
163,2022/7/15 5:20,0.012867647,6.309596198
163,2022/7/15 5:40,0.012867647,6.309596198
164,2022/7/15 10:40,0.012867647,6.309596198
160,2022/7/15 6:40,0.012867647,6.309596198
160,2022/7/15 15:30,0.012867647,6.309596198
165,2022/7/15 5:10,0.012867647,6.309596198
307,2022/7/15 19:30,0.012862903,6.309593165
94,2022/7/15 15:00,0.012822581,6.309567387
144,2022/7/15 5:20,0.012741935,6.30951583
237,2022/7/15 5:40,0.012715054,6.309498645
261,2022/7/15 5:20,0.012715054,6.309498645
243,2022/7/15 5:20,0.012715054,6.309498645
307,2022/7/15 21:40,0.012715054,6.309498645
183,2022/7/15 6:10,0.012696078,6.309486514
186,2022/7/15 15:20,0.012696078,6.309486514
189,2022/7/15 5:20,0.012696078,6.309486514
40,2022/7/15 5:20,0.012580645,6.309412717
42,2022/7/15 5:20,0.012580645,6.309412717
103,2022/7/15 20:50,0.012580645,6.309412717
142,2022/7/15 6:30,0.012580645,6.309412717
82,2022/7/15 5:50,0.012564103,6.309402141
280,2022/7/15 9:40,0.012534562,6.309383256
290,2022/7/15 15:20,0.012534562,6.309383256
19,2022/7/15 5:30,0.0125,6.30936116
132,2022/7/15 6:20,0.012419355,6.309309603
241,2022/7/15 5:20,0.012419355,6.309309603
